,date,CallTypeId,lat,lon,address,geometry,index_right,zip,po_name
223,2020-05-03 17:18:00,911 Calls,36.130171000000004,-86.776993,1823-C 12TH AV - SECTOR SE S,POINT (-86.776993 36.130171),2,37204,NASHVILLE
240,2020-05-03 17:20:00,911 Calls,36.103767,-86.79780600000001,3901 GRANNY WHITE PIKE - SE,POINT (-86.79780600000001 36.103767),2,37204,NASHVILLE
262,2020-05-03 17:26:00,911 Calls,36.124645,-86.777916,2916 B BERRYHILL DR - N SECTOR,POINT (-86.777916 36.124645),2,37204,NASHVILLE
307,2020-05-03 17:40:00,911 Calls,36.097770000000004,-86.785061,1478 GEORGETOWN CT - E,POINT (-86.785061 36.09777),2,37204,NASHVILLE
336,2020-05-03 17:44:00,911 Calls,36.103767,-86.79780600000001,3901 GRANNY WHITE PIKE - SE,POINT (-86.79780600000001 36.103767),2,37204,NASHVILLE
344,2020-05-03 17:46:00,911 Calls,36.103767,-86.79780600000001,3901 GRANNY WHITE PIKE - SE,POINT (-86.79780600000001 36.103767),2,37204,NASHVILLE
352,2020-05-03 17:47:00,911 Calls,36.126727,-86.77014799999999,88A OCEANSIDE DR - SW,POINT (-86.77014799999999 36.126727),2,37204,NASHVILLE
357,2020-05-03 17:48:00,911 Calls,36.096815,-86.77062,4240 KENILWOOD DR - SW,POINT (-86.77061999999999 36.096815),2,37204,NASHVILLE
358,2020-05-03 17:48:00,911 Calls,36.094733000000005,-86.769912,4240 KENILWOOD DR - SW,POINT (-86.76991200000001 36.09473300000001),2,37204,NASHVILLE
365,2020-05-03 17:49:00,911 Calls,36.103767,-86.79780699999999,3901 GRANNY WHITE PIKE - SE,POINT (-86.79780699999999 36.103767),2,37204,NASHVILLE
370,2020-05-03 17:50:00,911 Calls,36.100903,-86.789653,3901 GRANNY WHITE PIKE - SE,POINT (-86.789653 36.100903),2,37204,NASHVILLE
372,2020-05-03 17:51:00,911 Calls,36.105784,-86.759119,WIRELESS CALLER,POINT (-86.759119 36.105784),2,37204,NASHVILLE
380,2020-05-03 17:52:00,911 Calls,36.120129,-86.77433,2638 B FRANKLIN PIKE - N Sector,POINT (-86.77433000000001 36.120129),2,37204,NASHVILLE
383,2020-05-03 17:52:00,911 Calls,36.099777,-86.762787,4240 KENILWOOD DR - SW,POINT (-86.762787 36.099777),2,37204,NASHVILLE
389,2020-05-03 17:53:00,911 Calls,36.094691,-86.769998,4240 KENILWOOD DR - SW,POINT (-86.769998 36.094691),2,37204,NASHVILLE
462,2020-05-03 18:07:00,911 Calls,36.118509,-86.77920300000001,2938B VAULX LN - SW,POINT (-86.77920300000001 36.118509),2,37204,NASHVILLE
474,2020-05-03 18:09:00,911 Calls,36.114902,-86.78164699999999,2638 B FRANKLIN PIKE - SW Sector,POINT (-86.78164699999999 36.114902),2,37204,NASHVILLE
477,2020-05-03 18:10:00,911 Calls,36.129119,-86.782551,WIRELESS CALLER,POINT (-86.782551 36.129119),2,37204,NASHVILLE
596,2020-05-03 18:32:00,911 Calls,36.130965,-86.781435,1823-C 12TH AV - SECTOR SE S,POINT (-86.781435 36.130965),2,37204,NASHVILLE
613,2020-05-03 18:36:00,911 Calls,36.124752,-86.789413,1118 GILMORE AVE - N,POINT (-86.789413 36.124752),2,37204,NASHVILLE
616,2020-05-03 18:37:00,911 Calls,36.115998,-86.76409699999999,WIRELESS CALLER,POINT (-86.76409699999999 36.115998),2,37204,NASHVILLE
639,2020-05-03 18:40:00,911 Calls,36.123809,-86.789975,1118 GILMORE AVE - N,POINT (-86.789975 36.123809),2,37204,NASHVILLE
652,2020-05-03 18:43:00,911 Calls,36.098821,-86.787314,3901 GRANNY WHITE PIKE - SE,POINT (-86.78731399999999 36.098821),2,37204,NASHVILLE
659,2020-05-03 18:44:00,911 Calls,36.102383,-86.783988,WIRELESS CALLER,POINT (-86.78398799999999 36.102383),2,37204,NASHVILLE
749,2020-05-03 18:57:00,911 Calls,36.118466,-86.779504,1817 12TH AVE S - SE SECTOR,POINT (-86.779504 36.118466),2,37204,NASHVILLE
790,2020-05-03 19:03:00,911 Calls,36.107715,-86.778624,WIRELESS CALLER,POINT (-86.77862399999999 36.107715),2,37204,NASHVILLE
802,2020-05-03 19:05:00,911 Calls,36.12015,-86.783988,WIRELESS CALLER,POINT (-86.78398799999999 36.12015),2,37204,NASHVILLE
948,2020-05-03 19:34:00,911 Calls,36.116738,-86.766007,2320 WINFORD AVEN - SW,POINT (-86.766007 36.116738),2,37204,NASHVILLE
963,2020-05-03 19:38:00,911 Calls,36.121105,-86.78594100000001,1120 PARIS AVE - N,POINT (-86.78594100000001 36.121105),2,37204,NASHVILLE
994,2020-05-03 19:46:00,911 Calls,36.120129,-86.77433,2638 B FRANKLIN PIKE - SW Sector,POINT (-86.77433000000001 36.120129),2,37204,NASHVILLE
1011,2020-05-03 19:52:00,911 Calls,36.106771,-86.79310799999999,WIRELESS CALLER,POINT (-86.79310799999999 36.106771),2,37204,NASHVILLE
1068,2020-05-03 20:08:00,911 Calls,36.098982,-86.77789399999999,WIRELESS CALLER,POINT (-86.77789399999999 36.098982),2,37204,NASHVILLE
1074,2020-05-03 20:10:00,911 Calls,36.098553,-86.790812,3901 GRANNY WHITE PIKE - SE,POINT (-86.790812 36.098553),2,37204,NASHVILLE
1077,2020-05-03 20:11:00,911 Calls,36.130235,-86.782165,1823-C 12TH AV - SECTOR SE S,POINT (-86.78216500000001 36.130235),2,37204,NASHVILLE
1112,2020-05-03 20:18:00,911 Calls,36.102276,-86.790984,WIRELESS CALLER,POINT (-86.79098399999999 36.102276),2,37204,NASHVILLE
1118,2020-05-03 20:19:00,911 Calls,36.101053,-86.78948199999999,3901 GRANNY WHITE PIKE - SE,POINT (-86.78948199999999 36.101053),2,37204,NASHVILLE
1127,2020-05-03 20:24:00,911 Calls,36.103338,-86.790082,3901 GRANNY WHITE PIKE - SE,POINT (-86.790082 36.103338),2,37204,NASHVILLE
1154,2020-05-03 20:30:00,911 Calls,36.129441,-86.781521,1817 12TH AVE S - SE SECTOR,POINT (-86.781521 36.129441),2,37204,NASHVILLE
1221,2020-05-03 20:56:00,911 Calls,36.099872999999995,-86.788259,3901 GRANNY WHITE PIKE - SE,POINT (-86.788259 36.099873),2,37204,NASHVILLE
1224,2020-05-03 20:56:00,911 Calls,36.101686,-86.783602,3901 GRANNY WHITE PIKE - SE,POINT (-86.783602 36.101686),2,37204,NASHVILLE
1231,2020-05-03 21:00:00,911 Calls,36.114829,-86.78961,WIRELESS CALLER,POINT (-86.78961 36.114829),2,37204,NASHVILLE
1236,2020-05-03 21:04:00,911 Calls,36.091440000000006,-86.79510400000001,1478 GEORGETOWN CT - E,POINT (-86.79510400000001 36.09144000000001),2,37204,NASHVILLE
1310,2020-05-03 21:34:00,911 Calls,36.107233,-86.784739,3614 GENERAL BATE DR,POINT (-86.784739 36.107233),2,37204,NASHVILLE
1348,2020-05-03 21:56:00,911 Calls,36.126746999999995,-86.770081,100 OCEANSIDE DR - N,POINT (-86.770081 36.12674699999999),2,37204,NASHVILLE
1385,2020-05-03 22:17:00,911 Calls,36.100429999999996,-86.789932,3901 GRANNY WHITE PIKE - SE,POINT (-86.78993199999999 36.10043),2,37204,NASHVILLE
1388,2020-05-03 22:17:00,911 Calls,36.100817,-86.790125,3901 GRANNY WHITE PIKE - SE,POINT (-86.790125 36.100817),2,37204,NASHVILLE
1398,2020-05-03 22:18:00,911 Calls,36.099164,-86.788065,3901 GRANNY WHITE PIKE - SE,POINT (-86.788065 36.099164),2,37204,NASHVILLE
1436,2020-05-03 22:32:00,911 Calls,36.114421,-86.768088,WIRELESS CALLER,POINT (-86.76808800000001 36.114421),2,37204,NASHVILLE
1544,2020-05-04 00:18:00,911 Calls,36.131694,-86.770535,1823-C 12TH AV - SECTOR SE S,POINT (-86.770535 36.131694),2,37204,NASHVILLE
69,2020-05-03 16:44:00,911 Calls,36.208931,-86.708887,WIRELESS CALLER,POINT (-86.708887 36.208931),1,37216,NASHVILLE
267,2020-05-03 17:28:00,911 Calls,36.238661,-86.747231,3526D SLATE DR - SE,POINT (-86.747231 36.238661),1,37216,NASHVILLE
350,2020-05-03 17:47:00,911 Calls,36.229423,-86.714079,5007B RUSKIN AVE - SE,POINT (-86.714079 36.229423),1,37216,NASHVILLE
354,2020-05-03 17:48:00,911 Calls,36.221817,-86.745665,610 BEN ALLEN RD - SECTOR N,POINT (-86.745665 36.221817),1,37216,NASHVILLE
364,2020-05-03 17:49:00,911 Calls,36.200681,-86.736867,2002 CAHAL AVE - N,POINT (-86.736867 36.200681),1,37216,NASHVILLE
490,2020-05-03 18:13:00,911 Calls,36.200606,-86.737082,2002 CAHAL AVE - N,POINT (-86.737082 36.200606),1,37216,NASHVILLE
528,2020-05-03 18:22:00,911 Calls,36.212193,-86.712277,2002-C CAHAL AV - SECTOR N,POINT (-86.712277 36.212193),1,37216,NASHVILLE
535,2020-05-03 18:23:00,911 Calls,36.229391,-86.714294,5007B RUSKIN AVE - SE,POINT (-86.714294 36.229391),1,37216,NASHVILLE
629,2020-05-03 18:38:00,911 Calls,36.212987,-86.712835,2002-C CAHAL AV - SECTOR N,POINT (-86.712835 36.212987),1,37216,NASHVILLE
805,2020-05-03 19:06:00,911 Calls,36.232224,-86.72822,WIRELESS CALLER,POINT (-86.72821999999999 36.232224),1,37216,NASHVILLE
814,2020-05-03 19:08:00,911 Calls,36.203374,-86.734421,2002 CAHAL AVE - N,POINT (-86.734421 36.203374),1,37216,NASHVILLE
857,2020-05-03 19:16:00,911 Calls,36.214628000000005,-86.709402,WIRELESS CALLER,POINT (-86.709402 36.214628),1,37216,NASHVILLE
1010,2020-05-03 19:52:00,911 Calls,36.210251,-86.719551,WIRELESS CALLER,POINT (-86.719551 36.210251),1,37216,NASHVILLE
1015,2020-05-03 19:53:00,911 Calls,36.238640000000004,-86.747276,3526 SLATE DR - SW Sector,POINT (-86.747276 36.23864),1,37216,NASHVILLE
1018,2020-05-03 19:53:00,911 Calls,36.238640000000004,-86.747276,3526 SLATE DR - SW Sector,POINT (-86.747276 36.23864),1,37216,NASHVILLE
1227,2020-05-03 20:57:00,911 Calls,36.201710999999996,-86.73088100000001,WIRELESS CALLER,POINT (-86.73088100000001 36.201711),1,37216,NASHVILLE
1259,2020-05-03 21:12:00,911 Calls,36.212482,-86.731546,610 BEN ALLEN RD - SECTOR SE,POINT (-86.73154599999999 36.212482),1,37216,NASHVILLE
1260,2020-05-03 21:12:00,911 Calls,36.212676,-86.73163199999999,3602 GALLATIN PKE,POINT (-86.73163199999999 36.212676),1,37216,NASHVILLE
1282,2020-05-03 21:22:00,911 Calls,36.205294,-86.716461,2002 CAHAL AVE - N SECTOR,POINT (-86.716461 36.205294),1,37216,NASHVILLE
1484,2020-05-03 23:00:00,911 Calls,36.22157,-86.727362,4107 GALLATIN PKE,POINT (-86.727362 36.22157),1,37216,NASHVILLE
83,2020-05-03 16:47:00,911 Calls,36.387395,-86.896169,4451A OLD COOPERTOWN RD - SE,POINT (-86.896169 36.387395),20,37080,JOELTON
109,2020-05-03 16:53:00,911 Calls,36.385152000000005,-86.898057,WIRELESS CALLER,POINT (-86.89805699999999 36.38515200000001),20,37080,JOELTON
667,2020-05-03 18:45:00,911 Calls,36.321014,-86.86692,5782B CLARKSVILLE PKE - NE,POINT (-86.86691999999999 36.321014),20,37080,JOELTON
807,2020-05-03 19:07:00,911 Calls,36.280364,-86.87610600000001,5782 CLARKSVILLE HWY - SE SECTOR,POINT (-86.87610600000001 36.280364),20,37080,JOELTON
89,2020-05-03 16:49:00,911 Calls,36.176048,-86.811966,2101-D HEIMAN ST - SECTOR N,POINT (-86.811966 36.176048),40,37208,NASHVILLE
110,2020-05-03 16:53:00,911 Calls,36.177303,-86.812398,2101-D HEIMAN ST - SECTOR N,POINT (-86.812398 36.177303),40,37208,NASHVILLE
167,2020-05-03 17:05:00,911 Calls,36.179684,-86.795211,1608F ROSA L PARKS BLVD - E,POINT (-86.79521099999999 36.179684),40,37208,NASHVILLE
313,2020-05-03 17:41:00,911 Calls,36.177388,-86.812377,2101-D HEIMAN ST - SECTOR N,POINT (-86.812377 36.177388),40,37208,NASHVILLE
348,2020-05-03 17:47:00,911 Calls,36.182891999999995,-86.820037,1910 SALEM MASON DR,POINT (-86.820037 36.182892),40,37208,NASHVILLE
391,2020-05-03 17:54:00,911 Calls,36.162368,-86.81128299999999,5043 HILLSBORO PIKE - SECTOR SE,POINT (-86.81128299999999 36.162368),40,37208,NASHVILLE
545,2020-05-03 18:25:00,911 Calls,36.184212,-86.808729,2100-B WEST END AV - SECTOR N,POINT (-86.808729 36.184212),40,37208,NASHVILLE
684,2020-05-03 18:48:00,911 Calls,36.17005,-86.80373,1608-B 8TH AV - SECTOR SW N,POINT (-86.80373 36.17005),40,37208,NASHVILLE
758,2020-05-03 18:58:00,911 Calls,36.186904999999996,-86.820251,2619 CLARKSVILLE PKE - W,POINT (-86.820251 36.186905),40,37208,NASHVILLE
900,2020-05-03 19:23:00,911 Calls,36.178794,-86.816561,WIRELESS CALLER,POINT (-86.81656099999999 36.178794),40,37208,NASHVILLE
914,2020-05-03 19:26:00,911 Calls,36.169823,-86.812958,2101 E HEIMAN ST - N,POINT (-86.81295799999999 36.169823),40,37208,NASHVILLE
962,2020-05-03 19:38:00,911 Calls,36.179684,-86.795212,1608F ROSA L PARKS BLVD - NW,POINT (-86.79521200000001 36.179684),40,37208,NASHVILLE
1083,2020-05-03 20:13:00,911 Calls,36.181381,-86.815208,609 33RD AVE N - NE Sector,POINT (-86.815208 36.181381),40,37208,NASHVILLE
1085,2020-05-03 20:13:00,911 Calls,36.169964,-86.801048,1608-B 8TH AV - SECTOR SW N,POINT (-86.80104799999999 36.169964),40,37208,NASHVILLE
1090,2020-05-03 20:14:00,911 Calls,36.181691,-86.815124,WIRELESS CALLER,POINT (-86.815124 36.181691),40,37208,NASHVILLE
1104,2020-05-03 20:16:00,911 Calls,36.186873999999996,-86.82019,2619 CLARKSVILLE PIKE - SE,POINT (-86.82019 36.186874),40,37208,NASHVILLE
1153,2020-05-03 20:29:00,911 Calls,36.180316999999995,-86.795661,1801 3RD AVE - SW,POINT (-86.795661 36.180317),40,37208,NASHVILLE
1169,2020-05-03 20:35:00,911 Calls,36.170522,-86.79939499999999,1608-B 8TH AV - SECTOR SW N,POINT (-86.79939499999999 36.170522),40,37208,NASHVILLE
1197,2020-05-03 20:46:00,911 Calls,36.165919,-86.800318,WIRELESS CALLER,POINT (-86.800318 36.165919),40,37208,NASHVILLE
1216,2020-05-03 20:53:00,911 Calls,36.186153999999995,-86.807957,WIRELESS CALLER,POINT (-86.807957 36.18615399999999),40,37208,NASHVILLE
1223,2020-05-03 20:56:00,911 Calls,36.179684,-86.79518900000001,1608 ROSA L PARKS BLVD - NW Sector,POINT (-86.79518900000001 36.179684),40,37208,NASHVILLE
1226,2020-05-03 20:57:00,911 Calls,36.177667,-86.811368,WIRELESS CALLER,POINT (-86.811368 36.177667),40,37208,NASHVILLE
1265,2020-05-03 21:15:00,911 Calls,36.171176,-86.79091899999999,805 LOCKLAYER ST - N,POINT (-86.79091899999999 36.171176),40,37208,NASHVILLE
1272,2020-05-03 21:18:00,911 Calls,36.164621000000004,-86.80181999999999,5043 HILLSBORO PIKE - SECTOR NE,POINT (-86.80181999999999 36.164621),40,37208,NASHVILLE
1274,2020-05-03 21:19:00,911 Calls,36.18404,-86.79793599999999,1608-B 8TH AV - SECTOR N N,POINT (-86.79793599999999 36.18404),40,37208,NASHVILLE
1285,2020-05-03 21:24:00,911 Calls,36.164621000000004,-86.801798,5043 HILLSBORO PIKE - SECTOR NE,POINT (-86.80179800000001 36.164621),40,37208,NASHVILLE
1342,2020-05-03 21:54:00,911 Calls,36.160287,-86.816947,WIRELESS CALLER,POINT (-86.816947 36.160287),40,37208,NASHVILLE
1371,2020-05-03 22:09:00,911 Calls,36.167582,-86.820982,2101 E HEIMAN ST - SW,POINT (-86.820982 36.167582),40,37208,NASHVILLE
1450,2020-05-03 22:37:00,911 Calls,36.17947,-86.818106,2619 CLARKSVILLE PKE - SE,POINT (-86.818106 36.17947),40,37208,NASHVILLE
91,2020-05-03 16:49:00,911 Calls,36.231277,-86.61496700000001,451A SHUTE LN - SW,POINT (-86.61496700000001 36.231277),22,37138,OLD HICKORY
103,2020-05-03 16:52:00,911 Calls,36.244797999999996,-86.638892,2909 LAWRENCE CT - SE,POINT (-86.638892 36.244798),22,37138,OLD HICKORY
330,2020-05-03 17:44:00,911 Calls,36.225411,-86.592028,451A SHUTE LN - E,POINT (-86.592028 36.225411),22,37138,OLD HICKORY
359,2020-05-03 17:49:00,911 Calls,36.219167,-86.585269,451A SHUTE LN - SE,POINT (-86.585269 36.219167),22,37138,OLD HICKORY
399,2020-05-03 17:55:00,911 Calls,36.231246999999996,-86.600933,451A SHUTE LN - SE,POINT (-86.600933 36.231247),22,37138,OLD HICKORY
785,2020-05-03 19:02:00,911 Calls,36.235516,-86.628975,130 B LEGION DR - S Sector,POINT (-86.628975 36.235516),22,37138,OLD HICKORY
792,2020-05-03 19:04:00,911 Calls,36.221613,-86.628914,127 LEGIONS DR - S SECTOR,POINT (-86.62891399999999 36.221613),22,37138,OLD HICKORY
916,2020-05-03 19:26:00,911 Calls,36.231235999999996,-86.600952,451A SHUTE LN - SW,POINT (-86.60095200000001 36.231236),22,37138,OLD HICKORY
997,2020-05-03 19:47:00,911 Calls,36.270278999999995,-86.66498399999999,WIRELESS CALLER,POINT (-86.66498399999999 36.270279),22,37138,OLD HICKORY
1036,2020-05-03 19:58:00,911 Calls,36.231408,-86.61106099999999,451A SHUTE LN - SW,POINT (-86.61106099999999 36.231408),22,37138,OLD HICKORY
1050,2020-05-03 20:04:00,911 Calls,36.201346,-86.62213299999999,451A SHUTE LN - SW,POINT (-86.62213299999999 36.201346),22,37138,OLD HICKORY
1143,2020-05-03 20:28:00,911 Calls,36.246342999999996,-86.63565200000001,2909 LAWRENCE CT - NE,POINT (-86.63565200000001 36.246343),22,37138,OLD HICKORY
1194,2020-05-03 20:45:00,911 Calls,36.248746000000004,-86.640608,1202 BRYAN ST - S SECTOR,POINT (-86.640608 36.248746),22,37138,OLD HICKORY
1250,2020-05-03 21:08:00,911 Calls,36.221688,-86.62904300000001,127 LEGIONS DR - S SECTOR,POINT (-86.62904300000001 36.221688),22,37138,OLD HICKORY
1411,2020-05-03 22:24:00,911 Calls,36.233168,-86.592736,451A SHUTE LN - SE,POINT (-86.592736 36.233168),22,37138,OLD HICKORY
1415,2020-05-03 22:25:00,911 Calls,36.218984000000006,-86.587586,4845 BIG HORN DR,POINT (-86.587586 36.21898400000001),22,37138,OLD HICKORY
1452,2020-05-03 22:38:00,911 Calls,36.218984000000006,-86.587586,4845 BIG HORN DR,POINT (-86.587586 36.21898400000001),22,37138,OLD HICKORY
1474,2020-05-03 22:55:00,911 Calls,36.218984000000006,-86.587586,4845 BIG HORN DR,POINT (-86.587586 36.21898400000001),22,37138,OLD HICKORY
104,2020-05-03 16:53:00,911 Calls,36.174877,-86.606255,5655 FIRST BLVD - SECTOR SE,POINT (-86.606255 36.174877),46,37076,HERMITAGE
119,2020-05-03 16:55:00,911 Calls,36.164266999999995,-86.60056800000001,4061 TIMBERVIEW LA - SECTOR SW,POINT (-86.60056800000001 36.164267),46,37076,HERMITAGE
133,2020-05-03 16:58:00,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW,POINT (-86.576128 36.172496),46,37076,HERMITAGE
140,2020-05-03 16:59:00,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW,POINT (-86.576126 36.172497),46,37076,HERMITAGE
143,2020-05-03 17:00:00,911 Calls,36.205391,-86.633742,7023 BONNAFAIR DR,POINT (-86.633742 36.205391),46,37076,HERMITAGE
149,2020-05-03 17:01:00,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW,POINT (-86.576126 36.172497),46,37076,HERMITAGE
152,2020-05-03 17:01:00,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW,POINT (-86.576128 36.172496),46,37076,HERMITAGE
157,2020-05-03 17:02:00,911 Calls,36.186989000000004,-86.628052,3333 LEBANON PIKE - SW,POINT (-86.628052 36.186989),46,37076,HERMITAGE
159,2020-05-03 17:02:00,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SW,POINT (-86.576126 36.172497),46,37076,HERMITAGE
160,2020-05-03 17:02:00,911 Calls,36.172496,-86.576128,4310 E CENTRAL PIKE - SW,POINT (-86.576128 36.172496),46,37076,HERMITAGE
173,2020-05-03 17:06:00,911 Calls,36.188538,-86.585655,4310 E CENTRAL PIKE - N,POINT (-86.585655 36.188538),46,37076,HERMITAGE
180,2020-05-03 17:08:00,911 Calls,36.167775,-86.60194200000001,4037 MILLS RD - SE SECTOR,POINT (-86.60194200000001 36.167775),46,37076,HERMITAGE
190,2020-05-03 17:10:00,911 Calls,36.098521999999996,-86.567459,2321 A HOBSON PIKE - NE Sector,POINT (-86.567459 36.098522),46,37076,HERMITAGE
205,2020-05-03 17:14:00,911 Calls,36.207237,-86.605438,3009D DARRINGTON WAY - N,POINT (-86.60543800000001 36.207237),46,37076,HERMITAGE
231,2020-05-03 17:19:00,911 Calls,36.207226,-86.60539200000001,701B STEWARTS FERRY PIKE - N,POINT (-86.60539200000001 36.207226),46,37076,HERMITAGE
237,2020-05-03 17:20:00,911 Calls,36.203964,-86.613872,3333 LEBANON PIKE - N,POINT (-86.613872 36.203964),46,37076,HERMITAGE
247,2020-05-03 17:22:00,911 Calls,36.169964,-86.579369,4061 TIMBERVIEW LA - SECTOR SE,POINT (-86.579369 36.169964),46,37076,HERMITAGE
268,2020-05-03 17:28:00,911 Calls,36.188995,-86.585808,4310 CENTRAL PIKE / LOC B - NW SECTOR,POINT (-86.585808 36.188995),46,37076,HERMITAGE
271,2020-05-03 17:29:00,911 Calls,36.101814000000005,-86.58754,2802-B SMITH SPRINGS RD - SECTOR NE,POINT (-86.58754 36.101814),46,37076,HERMITAGE
276,2020-05-03 17:31:00,911 Calls,36.186989000000004,-86.628052,3333 LEBANON PIKE - N,POINT (-86.628052 36.186989),46,37076,HERMITAGE
295,2020-05-03 17:37:00,911 Calls,36.19611,-86.6175,4940 OLD HICKORY BLVD. - SW SECTOR,POINT (-86.61750000000001 36.19611),46,37076,HERMITAGE
300,2020-05-03 17:38:00,911 Calls,36.186989000000004,-86.628052,3333 LEBANON PIKE - N,POINT (-86.628052 36.186989),46,37076,HERMITAGE
317,2020-05-03 17:41:00,911 Calls,36.172497,-86.576126,4310 E CENTRAL PIKE - SE,POINT (-86.576126 36.172497),46,37076,HERMITAGE
318,2020-05-03 17:42:00,911 Calls,36.174138,-86.604624,4037 MILLS RD - N,POINT (-86.604624 36.174138),46,37076,HERMITAGE
325,2020-05-03 17:43:00,911 Calls,36.177002,-86.585548,4310 CENTRAL PIKE / LOC B - NW SECTOR,POINT (-86.585548 36.177002),46,37076,HERMITAGE
332,2020-05-03 17:44:00,911 Calls,36.192429,-86.619385,4940 OLD HICKORY BLVD. - SW SECTOR,POINT (-86.61938499999999 36.192429),46,37076,HERMITAGE
337,2020-05-03 17:44:00,911 Calls,36.186476,-86.60011800000001,WIRELESS CALLER,POINT (-86.60011800000001 36.186476),46,37076,HERMITAGE
345,2020-05-03 17:46:00,911 Calls,36.200123,-86.582611,3009D DARRINGTON WAY - N,POINT (-86.582611 36.200123),46,37076,HERMITAGE
371,2020-05-03 17:50:00,911 Calls,36.197226,-86.61016,4940 OLD HICKORY BLVD - SE SECTOR,POINT (-86.61015999999999 36.197226),46,37076,HERMITAGE
377,2020-05-03 17:52:00,911 Calls,36.172903999999996,-86.601641,WIRELESS CALLER,POINT (-86.601641 36.172904),46,37076,HERMITAGE
379,2020-05-03 17:52:00,911 Calls,36.186603999999996,-86.59998900000001,WIRELESS CALLER,POINT (-86.59998900000001 36.186604),46,37076,HERMITAGE
395,2020-05-03 17:54:00,911 Calls,36.185673,-86.584648,4042 MILLS RD - NE Sector,POINT (-86.584648 36.185673),46,37076,HERMITAGE
414,2020-05-03 17:58:00,911 Calls,36.206078000000005,-86.61655400000001,4940 OLD HICKORY BLVD. - N SECTOR,POINT (-86.61655400000001 36.20607800000001),46,37076,HERMITAGE
425,2020-05-03 18:00:00,911 Calls,36.202376,-86.61155500000001,4940 OLD HICKORY BLVD - N SECTOR,POINT (-86.61155500000001 36.202376),46,37076,HERMITAGE
472,2020-05-03 18:09:00,911 Calls,36.204093,-86.613936,3333 LEBANON PIKE - N,POINT (-86.613936 36.204093),46,37076,HERMITAGE
496,2020-05-03 18:15:00,911 Calls,36.168397999999996,-86.61458,5655 FIRST BLVD - SECTOR SW,POINT (-86.61458 36.168398),46,37076,HERMITAGE
499,2020-05-03 18:15:00,911 Calls,36.207376000000004,-86.603272,3333 LEBANON PIKE - N,POINT (-86.603272 36.207376),46,37076,HERMITAGE
500,2020-05-03 18:16:00,911 Calls,36.200005,-86.600461,4982 LEESA ANN LA - SECTOR SW,POINT (-86.600461 36.200005),46,37076,HERMITAGE
517,2020-05-03 18:19:00,911 Calls,36.203728000000005,-86.635437,130 LEGION DR - SECTOR SW,POINT (-86.635437 36.20372800000001),46,37076,HERMITAGE
553,2020-05-03 18:26:00,911 Calls,36.192698,-86.635094,WIRELESS CALLER,POINT (-86.635094 36.192698),46,37076,HERMITAGE
556,2020-05-03 18:26:00,911 Calls,36.186989000000004,-86.628052,3333 LEBANON PIKE - SE,POINT (-86.628052 36.186989),46,37076,HERMITAGE
559,2020-05-03 18:27:00,911 Calls,36.187828,-86.626446,3333 LEBANON PIKE - SE,POINT (-86.626446 36.187828),46,37076,HERMITAGE
566,2020-05-03 18:28:00,911 Calls,36.200198,-86.579347,4310 CENTRAL PIKE / LOC B - NW SECTOR,POINT (-86.579347 36.200198),46,37076,HERMITAGE
567,2020-05-03 18:28:00,911 Calls,36.169578,-86.606576,3333 LEBANON PIKE - SE,POINT (-86.606576 36.169578),46,37076,HERMITAGE
572,2020-05-03 18:29:00,911 Calls,36.192215999999995,-86.577308,13895 F LEBANON RD - SW,POINT (-86.577308 36.19221599999999),46,37076,HERMITAGE
577,2020-05-03 18:29:00,911 Calls,36.189576,-86.620352,4940 OLD HICKORY BLVD. - SW SECTOR,POINT (-86.620352 36.189576),46,37076,HERMITAGE
581,2020-05-03 18:30:00,911 Calls,36.161832000000004,-86.59207099999999,5655 FIRST BLVD - SECTOR SE,POINT (-86.59207099999999 36.161832),46,37076,HERMITAGE
582,2020-05-03 18:30:00,911 Calls,36.20111,-86.628528,3333 LEBANON PIKE - N,POINT (-86.628528 36.20111),46,37076,HERMITAGE
602,2020-05-03 18:34:00,911 Calls,36.205069,-86.605675,WIRELESS CALLER,POINT (-86.60567500000001 36.205069),46,37076,HERMITAGE
603,2020-05-03 18:34:00,911 Calls,36.20111,-86.628528,3333 LEBANON PIKE - N,POINT (-86.628528 36.20111),46,37076,HERMITAGE
610,2020-05-03 18:36:00,911 Calls,36.187452,-86.630137,WIRELESS CALLER,POINT (-86.630137 36.187452),46,37076,HERMITAGE
619,2020-05-03 18:37:00,911 Calls,36.178998,-86.611898,WIRELESS CALLER,POINT (-86.611898 36.178998),46,37076,HERMITAGE
628,2020-05-03 18:38:00,911 Calls,36.188664,-86.594925,4982 LEESA ANN LA - SECTOR SW,POINT (-86.594925 36.188664),46,37076,HERMITAGE
631,2020-05-03 18:39:00,911 Calls,36.172335,-86.59129899999999,4316 CENTRAL PIKE - SW,POINT (-86.59129899999999 36.172335),46,37076,HERMITAGE
641,2020-05-03 18:41:00,911 Calls,36.195713,-86.598015,WIRELESS CALLER,POINT (-86.598015 36.195713),46,37076,HERMITAGE
